35574.7 975942 10 100000000
35734.5 691433 20 50000000
35234.9 452731 40 25000000
35122.4 328714 80 12500000
35101.5 244669 160 6250000
35150.4 235271 320 3125000
35053.6 228472 640 1562500
35220.9 224786 1280 781250
35075.9 223097 2560 390625
35588.1 222363 5120 195312
35374.1 221486 10240 97656
35270.1 218554 20480 48828
34940.4 213685 40960 24414
35228.1 203941 81920 12207
35982.2 185198 163840 6103
35792.4 149538 327680 3051
35406.5 112635 655360 1525
35550.3 75713.9 1310720 762
